features	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Agrobacterium.s__Agrobacterium_tumefaciens	-0.0165198099415205	6.66666666666664e-05	0.000938592212283965	0.00170477927422372	0.00218537308548143	-0.00232487974057294	456	0.00797568679088672
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_gingivalis	-0.0061378493148101	0.00253762333762334	-0.000388027295285369	0.00545786499272434	-0.014389545695297	-0.00258398679500895	457	0.00786965165062588
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_morbillorum	-0.00805264073371284	0.00104536331569664	-0.000870256509669151	0.00113494247601574	-0.0069411017691591	-0.00273673864416574	458	0.00443603003264221
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi11virus.s__Streptococcus_phage_TP_J34	-0.013186218487395	0.000166666666666664	0.000672728715728709	0.000831797235023046	-0.00248886905486029	-0.00280077898496737	459	0.00595863325141176
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	-0.0132108862440646	-0.00263251613898289	0.00188067226890756	0.00141748391898393	-0.00286377757067412	-0.00308180475316603	460	0.00607695369223655
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium.s__Cardiobacterium_hominis	-0.0289473896103896	0	0.00601157517449536	0.00694117647058825	0.000376726726726723	-0.00312358224771585	461	0.0147786029859519
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_afermentans	-0.00311266660031936	-0.00642493373967831	0.00084716765695368	-0.00102533997542702	-0.0105913495542762	-0.00406142444254944	462	0.00453977766240742
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_moraviensis	-6.00348379688001e-05	-0.01043594574067	0.0011424239126445	-0.0165090070028011	0.00479124395291893	-0.0042142639431753	463	0.00890113655666148
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_piscium	-0.00811356180483892	-0.00138105337690631	-0.0114703579350676	-0.0103539940174837	0.0101043269565251	-0.00424292803555427	464	0.00892463904779009
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	-0.00721036053130931	0.00416778459797435	-0.00235141168547121	-0.0142176136527822	-0.0016487924438068	-0.00425207874307903	465	0.0068801717034707
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	-0.0265547373437497	0.00712736614655755	-0.000417569585430464	0.0146784670368078	-0.0162505269685869	-0.00428340014288033	466	0.0169109966096664
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__RD114_retrovirus	0.000462301322457051	-0.0177350576556949	-0.0109416625974115	0.000438219267654752	0	-0.00555523993259893	467	0.00837189577607721
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Roseomonas.s__Roseomonas_mucosa	0.00229389555822329	0.00380275283704007	-0.00153267163352569	-0.0337501119251119	0.00128148470066828	-0.0055809300925412	468	0.0158670280992877
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	-0.0132850706071902	0	0	0	-0.0153126284178916	-0.00571953980501636	469	0.00786454086702806
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201	-0.0194769472374307	0.00301596772476962	0.00219257216600941	-0.0369742837894503	0.0205971900867007	-0.00612910020988023	470	0.0223426020306856
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_fluorescens_group	0.0223408773541963	0.00255371414634892	-0.00961404852779341	-0.00363491971976097	-0.0427525967900355	-0.00622139470740892	471	0.0236935360337205
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_lactis	-0.0115851239669421	-0.0133309734638432	-0.00365501400560225	-0.00511110201202305	0.00213853921643814	-0.00630873484639451	472	0.00626468505096718
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus.s__Anaerococcus_nagyae	0.01502038722425	-0.0212146226351841	-0.021529860967779	-0.000970744328006656	-0.00508360037956071	-0.00675568821725609	473	0.0153117265530143
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_aerogenes	-0.00267498572704112	-0.0244161886973363	-0.00319565378086431	0.00612617983389122	-0.0117855286498704	-0.00718923540424417	474	0.0115273724093661
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Acinetobacter_phage_Bphi_B1251	-0.0196377300372366	-0.00587033587119058	-0.00478095968847125	0.00861965345150151	-0.0202035264384778	-0.00837457971677494	475	0.0119871998274193
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Polyomaviridae.g__Betapolyomavirus.s__Macaca_mulatta_polyomavirus_1	-0.0036411761090568	-0.0165181987003765	0.000757860155628645	-0.00246688013915244	-0.0203200978702969	-0.00843769853265079	476	0.00935015369148653
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_amycolatum	-0.0241081205856677	-0.0128983338417271	0.00533962554280975	0.00581073439139179	-0.0188084253596038	-0.0089329039705594	477	0.0138258609762835
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Bcepmuvirus.s__Burkholderia_virus_BcepMu	-0.0059709984639017	-0.0112328338662593	-0.00603767748105284	-0.00592402476960786	-0.0157405699991292	-0.00898122091599017	478	0.00441109103135003
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__C2virus.s__Lactococcus_virus_bIL67	-0.0211655137185248	0.00291143794802866	-0.00839776097593935	-0.0182210224141011	-0.00406350961790774	-0.00978727375568887	479	0.0099566806929985
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_lata	-0.00708103551097857	0.000687424242424235	-0.0110511778698334	-0.0352159424353989	0.00112469075359175	-0.010307208164039	480	0.0148574642732861
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_iners	0.0568998961053015	-0.0532894335035455	-0.0417562577780607	-0.00166047076307598	-0.0143204059805489	-0.0108253343839859	481	0.0431359444997093
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Abelson_murine_leukemia_virus	0.000108986112480181	-0.0322239096974145	-0.0276734561961697	0.0063036335674633	-0.00417120026008687	-0.0115311892947455	482	0.0172952702133234
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_sympodialis	-0.00684735449735449	-0.0112492830093846	-0.0285344211976824	-0.00261764705882353	-0.0105383419593249	-0.011957409544514	483	0.00988251406809623
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH10	0.00962691408228737	-0.0410353746759829	-0.00751343298065348	-0.00860607846030232	-0.029066751122145	-0.0153189446313593	484	0.0198659344662487
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	-0.0390737179813578	-0.0270477446362757	0.0467914369593484	-0.0592697218496535	-0.0390165983825766	-0.023523269178103	485	0.040976360297346
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	-0.113914305201834	-0.062383068646025	-0.141670879358676	-0.00780607972356614	0.00303716087342395	-0.0645474344113356	486	0.0635945300772114
